uniprot_id|ensembl_gene_id|ensembl_transcript_id|ensembl_translation_id
Q9NP50|ENSG00000276371|ENST00000633702|ENSP00000488570
Q9NP50|ENSG00000276371|ENST00000617411|ENSP00000479093
Q9UBY0|ENSG00000115616|ENST00000233969|ENSP00000233969
E9PM37|ENSG00000141568|ENST00000531030|ENSP00000433167
A8MV73|ENSG00000171681|ENST00000396279|ENSP00000379575
Q8NHY0|ENSG00000167080|ENST00000300404|ENSP00000300404
C9J365|ENSG00000114850|ENST00000496050|ENSP00000420087
C9J365|ENSG00000114850|ENST00000463503|ENSP00000417306
A0A024R2U6|ENSG00000003756|ENST00000347869|ENSP00000343054
A0A087X1T9|ENSG00000165821|ENST00000611430|ENSP00000484460
P08235|ENSG00000151623|ENST00000358102|ENSP00000350815
P08235|ENSG00000151623|ENST00000344721|ENSP00000341390
A0A1B0GTK2|ENSG00000187772|ENST00000635857|ENSP00000489735
Q5TA89|ENSG00000197921|ENST00000378453|ENSP00000367714
Q5TA89|ENSG00000273529|ENST00000612705|ENSP00000482150
A0A0C4DH56|ENSG00000115421|ENST00000412217|ENSP00000405570
Q86WD7|ENSG00000170054|ENST00000380365|ENSP00000369723
Q5JWV1|ENSG00000198276|ENST00000430743|ENSP00000402994
E7ES68|ENSG00000006744|ENST00000584650|ENSP00000463740
F8VPW9|ENSG00000111540|ENST00000549505|ENSP00000450285
F8VPW9|ENSG00000111540|ENST00000628569|ENSP00000487368
Q86YS7|ENSG00000111731|ENST00000333957|ENSP00000334229
Q9NRR4|ENSG00000113360|ENST00000344624|ENSP00000339845
Q9NRR4|ENSG00000113360|ENST00000511367|ENSP00000425979
Q53GA4|ENSG00000274538|ENST00000618418|ENSP00000483602
Q53GA4|ENSG00000181649|ENST00000314222|ENSP00000319231
Q8N2Y8|ENSG00000198853|ENST00000361226|ENSP00000355177
Q8N2Y8|ENSG00000198853|ENST00000455600|ENSP00000393922
B1AHC2|ENSG00000241484|ENST00000412433|ENSP00000402775
C9J2X2|ENSG00000185247|ENST00000412632|ENSP00000391496
C9JLV5|ENSG00000141030|ENST00000417352|ENSP00000409028
H0YAA8|ENSG00000118579|ENST00000503945|ENSP00000426529
A0A0A0MSI8|ENSG00000070367|ENST00000413566|ENSP00000389934
C9JCU0|ENSG00000159110|ENST00000443073|ENSP00000403569
G3V3B7|ENSG00000129473|ENST00000553824|ENSP00000451148
G3V292|ENSG00000078304|ENST00000554442|ENSP00000450525
D6RA59|ENSG00000185324|ENST00000508723|ENSP00000423370
B5MBY2|ENSG00000136267|ENST00000402815|ENSP00000384909
C9IZL7|ENSG00000147140|ENST00000454976|ENSP00000406673
A0A1D5RMN7|ENSG00000163521|ENST00000432839|ENSP00000392018
A0A087WTW8|ENSG00000123360|ENST00000611899|ENSP00000478185
Q9HCU4|ENSG00000143126|ENST00000271332|ENSP00000271332
C9JZ81|ENSG00000079246|ENST00000417391|ENSP00000401318
F1DAM0|ENSG00000136931|ENST00000620110|ENSP00000483309
A0A024R068|ENSG00000157911|ENST00000447513|ENSP00000407922
M0QZN2|ENSG00000083845|ENST00000598098|ENSP00000470660
A0A0J9YY58|ENSG00000282230|ENST00000631491|ENSP00000488700
A0A3B3ISJ2|ENSG00000088808|ENST00000647748|ENSP00000497343
Q5T230|ENSG00000171794|ENST00000304477|ENSP00000305906
D6RIS4|ENSG00000120149|ENST00000507785|ENSP00000427425
K7EJR9|ENSG00000153822|ENST00000585558|ENSP00000465295
P48051|ENSG00000157542|ENST00000609713|ENSP00000477437
P48051|ENSG00000157542|ENST00000645093|ENSP00000493772
A0A024R3T2|ENSG00000135750|ENST00000366621|ENSP00000355580
M0QYF9|ENSG00000051128|ENST00000594794|ENSP00000469800
F8VRX5|ENSG00000161835|ENST00000546756|ENSP00000448476
C9JZL3|ENSG00000147162|ENST00000444774|ENSP00000399729
D6RD49|ENSG00000145358|ENST00000513992|ENSP00000427040
Q96JH7|ENSG00000175073|ENST00000310421|ENSP00000309031
A0A075B716|ENSG00000182774|ENST00000558397|ENSP00000452889
K7EJJ9|ENSG00000064547|ENST00000592061|ENSP00000465206
C9IYH8|ENSG00000156273|ENST00000435072|ENSP00000392202
A0A087WZ35|ENSG00000108384|ENST00000622327|ENSP00000482326
Q15365|ENSG00000169564|ENST00000303577|ENSP00000305556
B4DHQ7|ENSG00000136040|ENST00000547057|ENSP00000446720
A6NC58|ENSG00000147130|ENST00000373978|ENSP00000363090
H3BNA6|ENSG00000127561|ENST00000568896|ENSP00000454756
A0A0B4J2F2|ENSG00000275993|ENST00000613488|ENSP00000482829
P30793|ENSG00000131979|ENST00000395514|ENSP00000378890
P30793|ENSG00000131979|ENST00000491895|ENSP00000419045
P30793|ENSG00000131979|ENST00000622544|ENSP00000477796
C9J0L4|ENSG00000214022|ENST00000466559|ENSP00000418507
O15355|ENSG00000115241|ENST00000344034|ENSP00000342778
F2Z3H6|ENSG00000106635|ENST00000455335|ENSP00000411073
P22459|ENSG00000182255|ENST00000328224|ENSP00000328511
A0A087WUV6|ENSG00000117713|ENST00000615191|ENSP00000478955
A0A087WY34|ENSG00000005810|ENST00000466564|ENSP00000481482
A0A0J9YW18|ENSG00000176171|ENST00000633835|ENSP00000487769
E9PQH2|ENSG00000116833|ENST00000474307|ENSP00000436776
G3V0E6|ENSG00000128567|ENST00000446198|ENSP00000390152
A0A087WWG1|ENSG00000172830|ENST00000532181|ENSP00000480198
P48960|ENSG00000123146|ENST00000242786|ENSP00000242786
A0A075B6F9|ENSG00000142546|ENST00000339093|ENSP00000343497
Q8IWZ8|ENSG00000105705|ENST00000247001|ENSP00000247001
C9IZZ0|ENSG00000075785|ENST00000490093|ENSP00000418955
A0A0D9SFN1|ENSG00000118960|ENST00000631166|ENSP00000486756
C9JU29|ENSG00000117707|ENST00000471129|ENSP00000419517
A0A087WWZ6|ENSG00000019485|ENST00000622142|ENSP00000480626
Q6UWZ7|ENSG00000163322|ENST00000321945|ENSP00000369857
H0Y983|ENSG00000002549|ENST00000509583|ENSP00000423350
F8WDN3|ENSG00000165410|ENST00000422678|ENSP00000409326
D2DTW1|ENSG00000103313|ENST00000539145|ENSP00000444471
D2DTW1|ENSG00000103313|ENST00000574583|ENSP00000460269
D2DTW1|ENSG00000103313|ENST00000576315|ENSP00000460551
G3V227|ENSG00000140105|ENST00000556698|ENSP00000450427
A0A0A0MRV4|ENSG00000157870|ENST00000378425|ENSP00000367682
A0A0A0MRV4|ENSG00000275125|ENST00000617400|ENSP00000479869
C9JW72|ENSG00000073282|ENST00000434928|ENSP00000401661
E9PCM4|ENSG00000151577|ENST00000295881|ENSP00000295881
A0A0A0MS99|ENSG00000103222|ENST00000399408|ENSP00000382340
A0A0A0MS99|ENSG00000278183|ENST00000622828|ENSP00000478647
D6RAB7|ENSG00000108846|ENST00000515707|ENSP00000422786
A0A0A0MRD5|ENSG00000173210|ENST00000356541|ENSP00000348938
G3V4F2|ENSG00000184227|ENST00000557556|ENSP00000451764
F6S9Y6|ENSG00000131966|ENST00000545307|ENSP00000438183
P42025|ENSG00000115073|ENST00000289228|ENSP00000289228
E7EPF1|ENSG00000008277|ENST00000439864|ENSP00000391334
Q53EU6|ENSG00000138678|ENST00000611707|ENSP00000482571
Q53EU6|ENSG00000138678|ENST00000264409|ENSP00000264409
Q53EU6|ENSG00000138678|ENST00000395226|ENSP00000378651
A6NHU4|ENSG00000187134|ENST00000380859|ENSP00000370240
K7EIH4|ENSG00000105186|ENST00000591100|ENSP00000464751
H0Y8Y4|ENSG00000138660|ENST00000512741|ENSP00000422529
A0A087X1E4|ENSG00000132254|ENST00000614314|ENSP00000484121
C9IZD3|ENSG00000140750|ENST00000455311|ENSP00000406701
C9IZD3|ENSG00000288353|ENST00000672038|ENSP00000500892
Q8N392|ENSG00000146376|ENST00000368149|ENSP00000357131
H3BMD8|ENSG00000128989|ENST00000564163|ENSP00000454612
H3BMD8|ENSG00000128989|ENST00000561971|ENSP00000454341
P25705|ENSG00000152234|ENST00000398752|ENSP00000381736
P25705|ENSG00000152234|ENST00000282050|ENSP00000282050
P18859|ENSG00000154723|ENST00000284971|ENSP00000284971
P18859|ENSG00000154723|ENST00000400094|ENSP00000382966
P18859|ENSG00000154723|ENST00000400093|ENSP00000382965
P18859|ENSG00000154723|ENST00000400087|ENSP00000382959
P18859|ENSG00000154723|ENST00000400090|ENSP00000382962
C9JA17|ENSG00000114573|ENST00000496747|ENSP00000417545
O95816|ENSG00000112208|ENST00000370693|ENSP00000359727
Q8TBE0|ENSG00000140320|ENST00000416165|ENSP00000396976
G3XAF7|ENSG00000064787|ENST00000371435|ENSP00000360490
A0A087WTL4|ENSG00000099968|ENST00000611738|ENSP00000477967
I3L1Q2|ENSG00000099385|ENST00000572628|ENSP00000459007
E5RFE9|ENSG00000104765|ENST00000520077|ENSP00000428919
A0A1B0GUF5|ENSG00000175699|ENST00000636493|ENSP00000490086
Q9BQ61|ENSG00000123144|ENST00000242784|ENSP00000242784
Q9BQD3|ENSG00000105700|ENST00000539106|ENSP00000438903
Q9BQD3|ENSG00000105700|ENST00000540691|ENSP00000443549
Q9BQD3|ENSG00000105700|ENST00000222307|ENSP00000222307
Q9BQD3|ENSG00000105700|ENST00000595073|ENSP00000471554
Q9BQD3|ENSG00000105700|ENST00000600654|ENSP00000472678
Q9BQD3|ENSG00000105700|ENST00000599319|ENSP00000468990
Q9BQD3|ENSG00000105700|ENST00000602094|ENSP00000472836
B7ZLJ5|ENSG00000204420|ENST00000480039|ENSP00000419306
A0A0A0MR69|ENSG00000015133|ENST00000331194|ENSP00000330332
A0A2R8Y6V5|ENSG00000107771|ENST00000494586|ENSP00000495597
A0A087X0Y7|ENSG00000137101|ENST00000612238|ENSP00000483742
C9J7F7|ENSG00000163171|ENST00000453555|ENSP00000398062
C9IZR6|ENSG00000164649|ENST00000457951|ENSP00000406616
Q5HYA6|ENSG00000011523|ENST00000537589|ENSP00000443357
A0A1B0GTE0|ENSG00000175344|ENST00000637348|ENSP00000489657
A0A0A0MQR4|ENSG00000079432|ENST00000160740|ENSP00000160740
O95500|ENSG00000159261|ENST00000399139|ENSP00000382092
O95500|ENSG00000159261|ENST00000399135|ENSP00000382087
O95500|ENSG00000159261|ENST00000399137|ENSP00000382090
O95500|ENSG00000159261|ENST00000399136|ENSP00000382088
O95500|ENSG00000159261|ENST00000342108|ENSP00000339292
A0A2R8YDG4|ENSG00000038532|ENST00000459723|ENSP00000493756
A0A0B4J1Z0|ENSG00000082438|ENST00000456171|ENSP00000416311
A0A0A6YYL4|ENSG00000103426|ENST00000572467|ENSP00000460885
A0A0A6YYL4|ENSG00000278760|ENST00000617295|ENSP00000480927
A0A087WTV4|ENSG00000071894|ENST00000532935|ENSP00000478161
A0A087WTV4|ENSG00000285049|ENST00000645204|ENSP00000494028
B7WP74|ENSG00000163510|ENST00000404136|ENSP00000384159
A0A2R8YFA4|ENSG00000197408|ENST00000598834|ENSP00000496294
O95886|ENSG00000116544|ENST00000235180|ENSP00000235180
O95886|ENSG00000116544|ENST00000373347|ENSP00000362444
C9JIW6|ENSG00000057019|ENST00000449482|ENSP00000396803
B4DVJ6|ENSG00000151065|ENST00000535873|ENSP00000482714
B4DVJ6|ENSG00000284850|ENST00000644729|ENSP00000494790
A0A3B3ISR7|ENSG00000178105|ENST00000648124|ENSP00000497432
A0A0U1RR27|ENSG00000174485|ENST00000635620|ENSP00000489304
B4DFB6|ENSG00000184014|ENST00000526707|ENSP00000436780
B7Z3C4|ENSG00000070413|ENST00000389262|ENSP00000373914
F6R0H4|ENSG00000132153|ENST00000415400|ENSP00000395166
F6R0H4|ENSG00000132153|ENST00000395745|ENSP00000379094
F6R0H4|ENSG00000132153|ENST00000441384|ENSP00000410571
F5H658|ENSG00000067596|ENST00000540306|ENSP00000437886
A0A0U1RQW6|ENSG00000151240|ENST00000634311|ENSP00000489203
E7EMZ0|ENSG00000172869|ENST00000503802|ENSP00000427692
K7EKT0|ENSG00000130158|ENST00000585904|ENSP00000465767
J3KSI6|ENSG00000046604|ENST00000585206|ENSP00000462503
A0A087WYP9|ENSG00000047579|ENST00000622898|ENSP00000481997
B0QYI5|ENSG00000186976|ENST00000356087|ENSP00000348391
A3KFL1|ENSG00000130713|ENST00000372350|ENSP00000361425
A6NFH5|ENSG00000197416|ENST00000360464|ENSP00000353650
Q9BQ89|ENSG00000125898|ENST00000381941|ENSP00000371367
Q9BQ89|ENSG00000125898|ENST00000304189|ENSP00000354163
Q9BQ89|ENSG00000125898|ENST00000381939|ENSP00000371365
Q9BQ89|ENSG00000125898|ENST00000246100|ENSP00000246100
Q9BQ89|ENSG00000125898|ENST00000541082|ENSP00000445228
Q8TC76|ENSG00000169122|ENST00000361488|ENSP00000355204
Q9Y4E1|ENSG00000172661|ENST00000374362|ENSP00000363482
A6ND36|ENSG00000188522|ENST00000345041|ENSP00000343279
A6ND36|ENSG00000188522|ENST00000388995|ENSP00000373647
H0YAE2|ENSG00000157107|ENST00000507345|ENSP00000426842
F8VQX5|ENSG00000180263|ENST00000551521|ENSP00000450240
C9JEN8|ENSG00000114279|ENST00000430714|ENSP00000410125
A6NMB9|ENSG00000261308|ENST00000564840|ENSP00000491756
A6NMB9|ENSG00000261308|ENST00000618634|ENSP00000491257
A0A075B6Q2|ENSG00000137942|ENST00000424449|ENSP00000397451
A0A0J9YWI3|ENSG00000151474|ENST00000632570|ENSP00000487974
A0A286YEZ9|ENSG00000075539|ENST00000641795|ENSP00000493144
Q8N1G2|ENSG00000137200|ENST00000373451|ENSP00000362550
E5RH00|ENSG00000145907|ENST00000517947|ENSP00000430045
E5RH00|ENSG00000145907|ENST00000522666|ENSP00000429316
E5RH00|ENSG00000145907|ENST00000627077|ENSP00000486887
A0A0U1RR59|ENSG00000136928|ENST00000634457|ENSP00000489352
H7C0B2|ENSG00000106415|ENST00000438949|ENSP00000393942
Q9NZM5|ENSG00000105373|ENST00000246802|ENSP00000246802
P00367|ENSG00000148672|ENST00000277865|ENSP00000277865
H0YE54|ENSG00000136935|ENST00000485337|ENSP00000435006
K7EKU0|ENSG00000186566|ENST00000585614|ENSP00000465781
Q9HC44|ENSG00000159592|ENST00000290795|ENSP00000290795
Q9HC44|ENSG00000159592|ENST00000355105|ENSP00000347224
J3KPJ9|ENSG00000250510|ENST00000382315|ENSP00000371752
O60883|ENSG00000170075|ENST00000367282|ENSP00000356251
E9PIB2|ENSG00000104518|ENST00000534018|ENSP00000436684
E9PIB2|ENSG00000278718|ENST00000631389|ENSP00000488049
G3V1S7|ENSG00000105509|ENST00000540069|ENSP00000445021
A0A2R8Y6F3|ENSG00000138411|ENST00000644030|ENSP00000495504
A0A075B6R3|ENSG00000198265|ENST00000417253|ENSP00000411144
A8MVW5|ENSG00000188175|ENST00000394468|ENSP00000377980
K7EIM4|ENSG00000168517|ENST00000591070|ENSP00000464807
A0A0D9SFF3|ENSG00000095951|ENST00000627968|ENSP00000486543
Q92619|ENSG00000180448|ENST00000313093|ENSP00000316772
Q13151|ENSG00000177733|ENST00000314940|ENSP00000316042
C9JCN9|ENSG00000226742|ENST00000451882|ENSP00000414236
A0A2R8Y674|ENSG00000133835|ENST00000646554|ENSP00000494542
A0A2R8Y674|ENSG00000133835|ENST00000647342|ENSP00000494992
A0A2R8Y674|ENSG00000133835|ENST00000643250|ENSP00000494737
C9J311|ENSG00000006652|ENST00000432734|ENSP00000391379
A0A0A0MR17|ENSG00000169306|ENST00000302196|ENSP00000305200
A0A087X0U7|ENSG00000128908|ENST00000616814|ENSP00000483661
F2Z2E2|ENSG00000183856|ENST00000491900|ENSP00000436603
Q14678|ENSG00000107104|ENST00000382303|ENSP00000371740
Q14678|ENSG00000107104|ENST00000619269|ENSP00000477725
Q14678|ENSG00000107104|ENST00000382297|ENSP00000371734
Q9HB14|ENSG00000152315|ENST00000282146|ENSP00000282146
A0A0A0MRC8|ENSG00000185760|ENST00000355635|ENSP00000347853
Q69YN4|ENSG00000164944|ENST00000297591|ENSP00000297591
Q6NYC8|ENSG00000234000|ENST00000455935|ENSP00000412456
Q6NYC8|ENSG00000234000|ENST00000438945|ENSP00000400990
Q6NYC8|ENSG00000146112|ENST00000274853|ENSP00000274853
Q6NYC8|ENSG00000146112|ENST00000615527|ENSP00000480270
Q6NYC8|ENSG00000146112|ENST00000399199|ENSP00000382150
Q6NYC8|ENSG00000229998|ENST00000443517|ENSP00000404066
Q6NYC8|ENSG00000229998|ENST00000449705|ENSP00000388790
Q6NYC8|ENSG00000230341|ENST00000438815|ENSP00000413596
Q6NYC8|ENSG00000230341|ENST00000444206|ENSP00000416648
Q6NYC8|ENSG00000225060|ENST00000437121|ENSP00000405234
Q6NYC8|ENSG00000225060|ENST00000451544|ENSP00000400129
A0A3B3IT28|ENSG00000130294|ENST00000648680|ENSP00000497586
A8MY62|ENSG00000215906|ENST00000618559|ENSP00000483725
A0A0J9YVY2|ENSG00000159166|ENST00000633953|ENSP00000487726
C9JRJ5|ENSG00000144791|ENST00000440097|ENSP00000394537
J3KRR0|ENSG00000136490|ENST00000578993|ENSP00000462125
A0A087WTI9|ENSG00000132128|ENST00000496156|ENSP00000477909
Q8IWT6|ENSG00000136802|ENST00000372600|ENSP00000361682
Q8IWT6|ENSG00000136802|ENST00000372599|ENSP00000361680
Q8IWT6|ENSG00000136802|ENST00000259324|ENSP00000259324
M0QZL9|ENSG00000105699|ENST00000599658|ENSP00000470630
E7ERL6|ENSG00000086015|ENST00000372009|ENSP00000361079
Q8IVS2|ENSG00000100294|ENST00000290429|ENSP00000290429
A0A087X0U0|ENSG00000136146|ENST00000495013|ENSP00000483651
A0A0A0MS29|ENSG00000168958|ENST00000392059|ENSP00000375912
A0A0C4DFN3|ENSG00000074416|ENST00000265052|ENSP00000265052
D6R9Q6|ENSG00000197530|ENST00000502470|ENSP00000423221
B0QY86|ENSG00000100139|ENST00000445494|ENSP00000404543
Q5JXC2|ENSG00000116691|ENST00000235332|ENSP00000235332
A0A0C4DG26|ENSG00000009950|ENST00000434326|ENSP00000392636
A0A0C4DGU2|ENSG00000132763|ENST00000616135|ENSP00000478859
A0A0A0MT47|ENSG00000196199|ENST00000414242|ENSP00000414663
A6NFY0|ENSG00000130830|ENST00000369531|ENSP00000358544
O15457|ENSG00000057468|ENST00000263187|ENSP00000263187
C9JF50|ENSG00000117640|ENST00000424294|ENSP00000390841
H3BQP4|ENSG00000166912|ENST00000568547|ENSP00000455869
D6RE76|ENSG00000150712|ENST00000513622|ENSP00000426912
B8ZZS2|ENSG00000138386|ENST00000409641|ENSP00000386682
H0Y6T0|ENSG00000111912|ENST00000444128|ENSP00000407684
E9PJY7|ENSG00000110717|ENST00000526446|ENSP00000433645
A0A0A0MSN9|ENSG00000206268|ENST00000440478|ENSP00000407528
A0A0A0MSN9|ENSG00000231044|ENST00000443464|ENSP00000393103
A0A0A0MSN9|ENSG00000206357|ENST00000425810|ENSP00000403630
A0A0A0MSN9|ENSG00000233801|ENST00000452147|ENSP00000401745
A0A0A0MSN9|ENSG00000204356|ENST00000441998|ENSP00000397914
A0A0A0MSN9|ENSG00000229363|ENST00000424762|ENSP00000415567
A0A0G2JKS5|ENSG00000234343|ENST00000460116|ENSP00000435814
A0A0G2JKS5|ENSG00000227315|ENST00000477637|ENSP00000432761
A0A0G2JKS5|ENSG00000184494|ENST00000473226|ENSP00000434436
A0A0G2JKS5|ENSG00000234846|ENST00000465061|ENSP00000436207
A0A0G2JKS5|ENSG00000223957|ENST00000487340|ENSP00000432864
A0A0G2JKS5|ENSG00000228691|ENST00000495201|ENSP00000435525
A0A0G2JKS5|ENSG00000227129|ENST00000473255|ENSP00000432995
B9A035|ENSG00000122643|ENST00000409787|ENSP00000387205
F8VSH4|ENSG00000074590|ENST00000548902|ENSP00000448288
D6RA13|ENSG00000113569|ENST00000507675|ENSP00000423484
H3BM93|ENSG00000102900|ENST00000568656|ENSP00000454285
A0A087WY28|ENSG00000123240|ENST00000486862|ENSP00000481473
H7C199|ENSG00000144645|ENST00000428241|ENSP00000399200
Q9BXB4|ENSG00000144909|ENST00000296220|ENSP00000296220
A0A1W2PRU5|ENSG00000141447|ENST00000638614|ENSP00000492664
Q5SZ59|ENSG00000264522|ENST00000417191|ENSP00000408231
G5E9U9|ENSG00000059378|ENST00000473341|ENSP00000417730
A0A3B3ISZ4|ENSG00000156374|ENST00000647574|ENSP00000497672
A0A3B3ITE8|ENSG00000163710|ENST00000648195|ENSP00000497763
A9IYQ1|ENSG00000083642|ENST00000447833|ENSP00000407005
H0YGH1|ENSG00000178921|ENST00000546020|ENSP00000443244
Q15124|ENSG00000154330|ENST00000396396|ENSP00000379678
E9PI56|ENSG00000073921|ENST00000525162|ENSP00000436508
F5H361|ENSG00000090975|ENST00000541244|ENSP00000445399
I3L1K1|ENSG00000091622|ENST00000575201|ENSP00000458901
A0A1B0GTN9|ENSG00000166689|ENST00000637162|ENSP00000489780
Q8TD55|ENSG00000241839|ENST00000323544|ENSP00000326706
A0A0C4DGR7|ENSG00000177380|ENST00000602848|ENSP00000473418
I3L0J9|ENSG00000174231|ENST00000577001|ENSP00000458151
I3L0J9|ENSG00000274442|ENST00000631647|ENSP00000488222
Q5FWE3|ENSG00000163704|ENST00000295984|ENSP00000295984
Q5FWE3|ENSG00000163704|ENST00000412055|ENSP00000392511
F8WBH7|ENSG00000183527|ENST00000431628|ENSP00000398569
A0A0U1RRA6|ENSG00000179912|ENST00000634871|ENSP00000489424
A0A1B0GTL5|ENSG00000135631|ENST00000486777|ENSP00000489752
A0A3B3ITT1|ENSG00000206418|ENST00000649141|ENSP00000497886
A0A1B0GTQ2|ENSG00000109113|ENST00000636772|ENSP00000489794
F8VNX9|ENSG00000127328|ENST00000549760|ENSP00000450355
H0Y760|ENSG00000164080|ENST00000432863|ENSP00000410283
A0A0D9SEU5|ENSG00000141084|ENST00000630626|ENSP00000486026
C9J0R8|ENSG00000173166|ENST00000420371|ENSP00000412241
M0R148|ENSG00000105538|ENST00000599291|ENSP00000471633
A0A0A0MSL8|ENSG00000248643|ENST00000421355|ENSP00000395880
D6RBN9|ENSG00000181826|ENST00000512114|ENSP00000424031
Q8NFH8|ENSG00000169891|ENST00000357277|ENSP00000349824
Q9H426|ENSG00000101098|ENST00000372851|ENSP00000361942
J3KRU4|ENSG00000134758|ENST00000578914|ENSP00000462165
C9J858|ENSG00000112130|ENST00000487950|ENSP00000417736
A0A087WX34|ENSG00000103494|ENST00000621565|ENSP00000480698
A0A096LPE0|ENSG00000142541|ENST00000624069|ENSP00000485546
A0A024R2Q4|ENSG00000174748|ENST00000307839|ENSP00000309334
A0A024R2Q4|ENSG00000174748|ENST00000611050|ENSP00000483260
A0A024R2Q4|ENSG00000174748|ENST00000413699|ENSP00000416692
A0A024R2Q4|ENSG00000174748|ENST00000415719|ENSP00000388529
A0A024R2Q4|ENSG00000174748|ENST00000644185|ENSP00000493759
A0A024R2Q4|ENSG00000174748|ENST00000354811|ENSP00000346867
C9JNW5|ENSG00000114391|ENST00000469605|ENSP00000420380
E9PJD9|ENSG00000166441|ENST00000524496|ENSP00000431849
E9PJD9|ENSG00000166441|ENST00000530022|ENSP00000432671
E9PJD9|ENSG00000166441|ENST00000526562|ENSP00000431565
E9PJD9|ENSG00000166441|ENST00000530913|ENSP00000433766
Q5VT52|ENSG00000163125|ENST00000369068|ENSP00000358064
B2REB0|ENSG00000151835|ENST00000423156|ENSP00000390925
A0A0B4J1Y6|ENSG00000177409|ENST00000439952|ENSP00000391387
A0A0B4J1Y6|ENSG00000177409|ENST00000446959|ENSP00000391699
A0A0B4J1Y6|ENSG00000177409|ENST00000414791|ENSP00000396137
A0A0B4J1Y6|ENSG00000177409|ENST00000446033|ENSP00000410062
A0A087WW74|ENSG00000111961|ENST00000622663|ENSP00000479998
H3BMN2|ENSG00000140497|ENST00000565345|ENSP00000454464
A0A0A0MTG6|ENSG00000114650|ENST00000545718|ENSP00000438956
Q6ZMJ2|ENSG00000168079|ENST00000354914|ENSP00000346990
F2Z2X8|ENSG00000136155|ENST00000471491|ENSP00000432840
A0A0A0MQX4|ENSG00000142186|ENST00000279270|ENSP00000279270
Q8IX01|ENSG00000064607|ENST00000337018|ENSP00000337926
Q8IX01|ENSG00000064607|ENST00000452918|ENSP00000389380
Q8IX01|ENSG00000064607|ENST00000601879|ENSP00000472286
Q9BX95|ENSG00000126821|ENST00000247225|ENSP00000247225
Q9BX95|ENSG00000285281|ENST00000645915|ENSP00000496280
B0QY80|ENSG00000100359|ENST00000457767|ENSP00000399249
M0QZQ6|ENSG00000125731|ENST00000597687|ENSP00000470700
D6REM5|ENSG00000109171|ENST00000505131|ENSP00000426744
A0A087X138|ENSG00000112394|ENST00000612036|ENSP00000483868
B7Z6C8|ENSG00000164209|ENST00000509432|ENSP00000426604
C9JAN6|ENSG00000155850|ENST00000433184|ENSP00000405496
G3V1R7|ENSG00000140284|ENST00000544960|ENSP00000444549
C9J035|ENSG00000164889|ENST00000463414|ENSP00000418584
H0Y9F9|ENSG00000151012|ENST00000509248|ENSP00000424046
A0A0C4DGL4|ENSG00000103257|ENST00000565644|ENSP00000454323
F5H6L7|ENSG00000118160|ENST00000542837|ENSP00000437536
Q5MIZ7|ENSG00000275052|ENST00000616407|ENSP00000483228
A0A1W2PRV5|ENSG00000205571|ENST00000638794|ENSP00000492675
A0A0G2JLB8|ENSG00000260873|ENST00000577080|ENSP00000458573
A0A494C070|ENSG00000172845|ENST00000652005|ENSP00000498392
A0A0A0MRT8|ENSG00000077327|ENST00000376603|ENSP00000365788
A0A0G2JL06|ENSG00000123352|ENST00000552171|ENSP00000448174
H3BV39|ENSG00000204991|ENST00000563972|ENSP00000457940
P78524|ENSG00000166444|ENST00000313726|ENSP00000319678
P78524|ENSG00000166444|ENST00000534127|ENSP00000433528
E5RFN7|ENSG00000130052|ENST00000523864|ENSP00000428031
